"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ySigma[2,51] Assoc RPAD",7806.66522533333,6988.955,5466.87216791751,11324.8,0.95,2539.09,15047.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,51] Full RPAD",5580.43536806667,3546.195,1297.68956457835,5550.8,0.95,221.52,17794.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,51] Endow RPAD",13448.6209092667,10165.8,3879.1742850023,15000,0.95,8.7294,37022.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,51] Disting RPAD",13584.2009835067,10187.05,3871.11208585764,15000,0.95,12.2282,37511,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,52] Assis SLIS",7748.75829366667,6479.82,4655.09219064335,10220.9,0.95,1637.9,17302.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,52] Assoc SLIS",5798.89524666667,5343.735,4631.75071987767,11654.3,0.95,2482.7,10012.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,52] Full SLIS",10236.5806313733,7699.24,3589.50252165087,6772.4,0.95,8.7294,27792.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,52] Endow SLIS",19706.451166,17726.2,14187.7890360433,13011.5,0.95,5166.49,38419.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,52] Disting SLIS",13338.16515206,10159.6,3560.13697399899,14557.5,0.95,8.7294,36064.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,53] Assis SLS",3279.73231766667,2201.81,1331.95682538916,4686,0.95,430.198,9546.75,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,53] Assoc SLS",5981.78496273333,4774.89,3501.2618850256,7656.3,0.95,929.581,14180.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,53] Full SLS",11462.25963334,8937.71,5652.05811858895,7559.8,0.95,8.7294,30103.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,53] Endow SLS",13484.3634438067,10140.05,3776.90477755373,15000,0.95,24.4791,37139.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,53] Disting SLS",13413.5854951427,10175.75,4073.52110603238,15000,0.95,8.7294,36808.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,54] Assis SOC",1678.48443853333,1380.075,1028.38960555859,6317.9,0.95,353.448,3696.53,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,54] Assoc SOC",12366.6479726667,11616.15,10693.737306221,12856.5,0.95,5512.49,20911.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,54] Full SOC",11347.62308,10257,8595.10279498053,12388.1,0.95,3782.53,21709.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,54] Endow SOC",19715.611436,17908.3,15934.2305414227,9936.5,0.95,5242.02,38198.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,54] Disting SOC",10621.2068630867,8178.68,3281.02292072476,6718.4,0.95,8.7294,28939.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,55] Assis SPAN",4129.502154,3584.265,2980.89371157003,9456.4,0.95,1148.48,8569.55,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,55] Assoc SPAN",5681.59035533333,5329.74,4858.49694863883,10609.7,0.95,2549.82,9664.62,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,55] Full SPAN",14874.6480153333,14025.4,12341.8450052129,10826.2,0.95,5551.94,25669.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,55] Endow SPAN",13586.9105200533,10188.15,3995.00223338107,14587.6,0.95,8.7294,36935.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,55] Disting SPAN",13605.04912966,10338,4245.54722995329,15000,0.95,8.7294,37393,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,56] Assis SPEA",8466.59834466667,8175.42,7630.59254714685,13274.8,0.95,4762.16,12607.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,56] Assoc SPEA",12938.359008,12473.45,12058.0847586988,12241.6,0.95,7218.13,19754.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,56] Full SPEA",15998.03961,15140.75,13895.3785667371,13171.2,0.95,7877.5,25981.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,56] Endow SPEA",20832.9309446667,19055.4,16363.8953785778,11006.7,0.95,5982.94,39416.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,56] Disting SPEA",41426.264868,39191,34517.3143537623,10313.5,0.95,15780.9,71537.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,57] Assis SPHS",4243.208366,3499.675,2533.51453286957,8457.8,0.95,1043.65,9489.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,57] Assoc SPHS",7904.39667,7118.99,5857.60350427705,12323.7,0.95,2732.59,15451.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,57] Full SPHS",13959.44291,12967.35,11027.9526191652,12991.2,0.95,5516.46,24522.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,57] Endow SPHS",13563.4349551447,10291,3612.85944822993,15000,0.95,8.7294,37250.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,57] Disting SPHS",38700.9397773333,36308.15,30635.4323308242,11233.7,0.95,11725.8,69744.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,58] Assis STAT",6697.399864,5666.185,4422.01809212707,8559,0.95,1834.18,14278.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,58] Assoc STAT",12071.3137576167,9718.85,5563.12138683028,7622.9,0.95,8.7294,30800.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,58] Full STAT",13436.26597854,10220.85,4160.7905510068,14255.7,0.95,8.7294,36539.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,58] Endow STAT",20061.7888126,17807.4,13972.090528993,6626.8,0.95,1841.46,42756.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,58] Disting STAT",11455.02172484,9098.965,4669.83792260828,7761.6,0.95,15.7616,29963.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,59] Assis TELC",4516.73543613333,3725.52,2820.34852477072,7111.4,0.95,1058.92,9970.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,59] Assoc TELC",10291.7607753333,8372.655,5936.38885580789,9508.2,0.95,1833.24,24189,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,59] Full TELC",16955.1681493333,15804.85,13360.3144294881,13538,0.95,7133.16,29499.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,59] Endow TELC",13359.8691983133,10026.7,4139.44104281676,15000,0.95,23.3774,36665,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,59] Disting TELC",12679.8811114333,10250.65,4806.15137422449,6596.3,0.95,8.7294,32750.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,60] Assis THTR",2701.38144273333,2119.155,1467.71626337007,6671.8,0.95,549.284,6405.09,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,60] Assoc THTR",4585.58071066667,4277.225,3791.57462556405,12830.7,0.95,2053.15,7820.72,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,60] Full THTR",13431.0402630447,10118.3,3640.58635905595,14529.9,0.95,8.7294,37636.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,60] Endow THTR",13333.85386042,10066.15,3803.5035315668,15000,0.95,8.7294,36699.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,60] Disting THTR",13467.2350551,10212,3591.96608304012,14554.7,0.95,8.7294,36602.5,NA,NA,NA,NA,NA,NA,NA
"sigmaMode",3182.53780976,3204.445,3309.89964427722,6487.3,0.95,1012.35,5338.03,NA,NA,NA,NA,NA,NA,NA
"sigmaSD",11766.315106,11691.2,11298.8535601946,3818.9,0.95,9193.83,14473.2,NA,NA,NA,NA,NA,NA,NA
"nu",7.04094639,6.07913,5.18930520893245,3146.5,0.95,3.01742,13.0228,NA,NA,NA,NA,NA,NA,NA
"Full.v.Assoc",27652.1668400146,27631.1825,27486.9612999006,4239.3,0.95,25013.1,30274.52,0,100,-1000,1000,0,0,100
"Assoc.v.Assis",12349.9720533333,12345.5,12296.3459970257,1542.3,0.95,10735.6,13936.6,0,100,-1000,1000,0,0,100
"CHEM.v.ENG",26859.3894078533,26678.445,26175.7176238803,2207.4,0.95,17933.95,35862.4,0,100,-1000,1000,0,0,100
"CHEM.v.PSY",13819.4098575653,13764.93,13415.1567514612,3017.9,0.95,4638.76,23328.92,0,99.8733333333333,-1000,1000,0.0466666666666667,0.266666666666666,99.6866666666667
"BFIN.v.PSYCHEMENG",119138.544251286,119225.987,119478.319337814,6240.6,0.95,109944.576666667,127728.883333333,0,100,-1000,1000,0,0,100
"Full.v.Assis.x.CHEM.v.ENG",10548.3345578946,10362.5755,10155.3211050892,3053.5,0.95,-4540.22,26441.5,0,91.3333333333333,-1000,1000,6.69333333333333,4.34666666666668,88.96
"Full.v.Assis.x.CHEM.v.PSY",20849.8310933881,20514.805,19096.9496119126,1694.6,0.95,3231.88,38186.49,0,99.3,-1000,1000,0.473333333333333,0.52000000000001,99.0066666666667
"Full.v.AssocAssis.x.BFIN.v.PSYCHEMENG",-5509.24025339164,-5333.01741666667,-5186.68444483035,7140.5,0.95,-19794.9393333333,8344.4105,0,21.6,-1000,1000,73.9333333333333,8.66,17.4066666666667
